Tweet Id,Tweet Sent Id,Tweet Content,Tweet Date,Tweet Seed Event,,[Islands_disputed_between_China_and_Japan] Score,[Korean_MV_Sewol_ferry_sinking] Score,[Japan_whaling_and_dolphin_hunting] Score,[Davos_world_economic_forum_2014] Score,[Disappearance_of_Malaysia_Airlines_Flight_370] Score,[2014_anti-China_protests_in_Vietnam] Score,[Ukraine_crisis_2014] Score,[FIFA_worldcup_2014] Score,[NONE] Score,Clarity Event Type,,[Islands_disputed_between_China_and_Japan] Count,[Korean_MV_Sewol_ferry_sinking] Count,[Japan_whaling_and_dolphin_hunting] Count,[Davos_world_economic_forum_2014] Count,[Disappearance_of_Malaysia_Airlines_Flight_370] Count,[2014_anti-China_protests_in_Vietnam] Count,[Ukraine_crisis_2014] Count,[FIFA_worldcup_2014] Count,[NONE] Count,,Entire Tweet,No Relevant Spans,Relevant Span,Relevant Span Count,Relevant Span Score
38815,612,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/IlTYpViubW #BloodEclipse,Sun Mar 15 00:15:38 +0000 2015,whaling,,0,0,0.2,0,0,0,0,0,0.98,0.98,,0,0,1,0,0,0,0,0,5,,1,1,,,
38815,612,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/IlTYpViubW #BloodEclipse,Sun Mar 15 00:15:38 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,1,1
38816,596,National Anthems of Great Current Whaling Nations - Canada - http://t.co/6ADRsI11Xq #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 14:10:50 +0000 2015,whaling,,0,0,0.16,0,0,0,0,0,0.99,0.99,,0,0,1,0,0,0,0,0,6,,1,1,,,
38816,596,National Anthems of Great Current Whaling Nations - Canada - http://t.co/6ADRsI11Xq #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 14:10:50 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling Nations,1,1
38817,584,RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling. http://t.co/YEfK4ENOEn http://t.co/Ts…,Sun Mar 15 22:17:59 +0000 2015,whaling,,0,0,0.8,0,0,0,0,0,0.6,0.8,,0,0,4,0,0,0,0,0,3,,1,6,,,
38817,584,RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling. http://t.co/YEfK4ENOEn http://t.co/Ts…,Sun Mar 15 22:17:59 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,3 million whales,2,0.4472135955
38817,584,RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling. http://t.co/YEfK4ENOEn http://t.co/Ts…,Sun Mar 15 22:17:59 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,commercial whaling_dot_,3,0.6708203932
38817,584,RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling. http://t.co/YEfK4ENOEn http://t.co/Ts…,Sun Mar 15 22:17:59 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling_dot_,1,0.2236067977
38817,584,RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling. http://t.co/YEfK4ENOEn http://t.co/Ts…,Sun Mar 15 22:17:59 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,3 million whales were killed,1,0.2236067977
38817,584,RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling. http://t.co/YEfK4ENOEn http://t.co/Ts…,Sun Mar 15 22:17:59 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whales were killed,1,0.2236067977
38817,584,RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling. http://t.co/YEfK4ENOEn http://t.co/Ts…,Sun Mar 15 22:17:59 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,killed,2,0.4472135955
38818,600,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Thu Mar 12 11:09:09 +0000 2015,whaling,,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,2,0,0,0,0,0,2,,1,5,,,
38818,600,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Thu Mar 12 11:09:09 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone""",1,0.4472135955
38818,600,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Thu Mar 12 11:09:09 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whale,1,0.4472135955
38818,600,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Thu Mar 12 11:09:09 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,0.4472135955
38818,600,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Thu Mar 12 11:09:09 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,ONLY AFTER the IWC whaling,1,0.4472135955
38818,600,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Thu Mar 12 11:09:09 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,moratorium is lifted_dot_,1,0.4472135955
38820,565,RT @BiodiversityNew: World's whaling slaughter tallied http://t.co/i8YUUit4lf,Thu Mar 12 03:49:30 +0000 2015,whaling,,0,0,0.24,0,0,0,0,0,0.97,0.97,,0,0,1,0,0,0,0,0,4,,1,1,,,
38820,565,RT @BiodiversityNew: World's whaling slaughter tallied http://t.co/i8YUUit4lf,Thu Mar 12 03:49:30 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling slaughter,1,1
38821,570,Article - Why we should allow whaling. http://t.co/Ld2QNsI7Po #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Sat Mar 14 23:45:49 +0000 2015,whaling,,0,0,0.8,0,0,0,0,0,0.6,0.8,,0,0,4,0,0,0,0,0,3,,1,5,,,
38821,570,Article - Why we should allow whaling. http://t.co/Ld2QNsI7Po #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Sat Mar 14 23:45:49 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Tweet4Taiji,1,0.2672612419
38821,570,Article - Why we should allow whaling. http://t.co/Ld2QNsI7Po #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Sat Mar 14 23:45:49 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#opkillingbay,1,0.2672612419
38821,570,Article - Why we should allow whaling. http://t.co/Ld2QNsI7Po #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Sat Mar 14 23:45:49 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,allow whaling_dot_,2,0.5345224838
38821,570,Article - Why we should allow whaling. http://t.co/Ld2QNsI7Po #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Sat Mar 14 23:45:49 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#tweet4dolphins,2,0.5345224838
38821,570,Article - Why we should allow whaling. http://t.co/Ld2QNsI7Po #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Sat Mar 14 23:45:49 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling_dot_,2,0.5345224838
38822,569,@eclipsereisen 1of only 2 places on Earth to view solar eclipse..Faroe Islands..but many won’t visit due to whaling Tradition. #BloodEclipse,Sun Mar 15 00:31:20 +0000 2015,whaling,,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,1,3,,,
38822,569,@eclipsereisen 1of only 2 places on Earth to view solar eclipse..Faroe Islands..but many won’t visit due to whaling Tradition. #BloodEclipse,Sun Mar 15 00:31:20 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#BloodEclipse,1,0.4082482905
38822,569,@eclipsereisen 1of only 2 places on Earth to view solar eclipse..Faroe Islands..but many won’t visit due to whaling Tradition. #BloodEclipse,Sun Mar 15 00:31:20 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.8164965809
38822,569,@eclipsereisen 1of only 2 places on Earth to view solar eclipse..Faroe Islands..but many won’t visit due to whaling Tradition. #BloodEclipse,Sun Mar 15 00:31:20 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling Tradition_dot_,1,0.4082482905
38824,568,".@denmarkdotdk When will Denmark take a stand against Faroes outdated, cruel whaling tradition? http://t.co/nydK9jvoeO #BloodEclipse",Mon Mar 16 09:06:05 +0000 2015,whaling,,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,1,2,,,
38824,568,".@denmarkdotdk When will Denmark take a stand against Faroes outdated, cruel whaling tradition? http://t.co/nydK9jvoeO #BloodEclipse",Mon Mar 16 09:06:05 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.894427191
38824,568,".@denmarkdotdk When will Denmark take a stand against Faroes outdated, cruel whaling tradition? http://t.co/nydK9jvoeO #BloodEclipse",Mon Mar 16 09:06:05 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,cruel whaling,1,0.4472135955
38826,567,"RT @SenatorSurfer: Possibly the largest cull of any animal in human history. 

#Whaling slaughter tallied via @nature. - http://t.co/Asplx…",Thu Mar 12 23:28:36 +0000 2015,whaling,,0,0,0.89,0,0,0,0,0,0.45,0.89,,0,0,4,0,0,0,0,0,2,,1,5,,,
38826,567,"RT @SenatorSurfer: Possibly the largest cull of any animal in human history. 

#Whaling slaughter tallied via @nature. - http://t.co/Asplx…",Thu Mar 12 23:28:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Whaling,,
38826,567,"RT @SenatorSurfer: Possibly the largest cull of any animal in human history. 

#Whaling slaughter tallied via @nature. - http://t.co/Asplx…",Thu Mar 12 23:28:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,largest cull of any animal in human history_dot_,1,0.4472135955
38826,567,"RT @SenatorSurfer: Possibly the largest cull of any animal in human history. 

#Whaling slaughter tallied via @nature. - http://t.co/Asplx…",Thu Mar 12 23:28:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Whaling slaughter,,
38826,567,"RT @SenatorSurfer: Possibly the largest cull of any animal in human history. 

#Whaling slaughter tallied via @nature. - http://t.co/Asplx…",Thu Mar 12 23:28:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Whaling slaughter tallied via @nature_dot_,,
38826,567,"RT @SenatorSurfer: Possibly the largest cull of any animal in human history. 

#Whaling slaughter tallied via @nature. - http://t.co/Asplx…",Thu Mar 12 23:28:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Whaling slaughter tallied,,
38827,601,"RT @tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/etYsPiCT00 http://t.co/ma9FothrwO",Mon Mar 09 00:39:25 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,1,6,,,
38827,601,"RT @tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/etYsPiCT00 http://t.co/ma9FothrwO",Mon Mar 09 00:39:25 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"#Japan needs to stop killing #Whales_dot_
The",2,0.2800560168
38827,601,"RT @tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/etYsPiCT00 http://t.co/ma9FothrwO",Mon Mar 09 00:39:25 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"stop killing #Whales_dot_
The",1,0.1400280084
38827,601,"RT @tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/etYsPiCT00 http://t.co/ma9FothrwO",Mon Mar 09 00:39:25 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"#Whales_dot_
The",1,0.1400280084
38827,601,"RT @tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/etYsPiCT00 http://t.co/ma9FothrwO",Mon Mar 09 00:39:25 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Japan,5,0.700140042
38827,601,"RT @tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/etYsPiCT00 http://t.co/ma9FothrwO",Mon Mar 09 00:39:25 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"killing #Whales_dot_
The",2,0.2800560168
38827,601,"RT @tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/etYsPiCT00 http://t.co/ma9FothrwO",Mon Mar 09 00:39:25 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japanese Whaling,4,0.5601120336
38829,574,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Thu Mar 12 21:33:57 +0000 2015,whaling,,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,1,3,,,
38829,574,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Thu Mar 12 21:33:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,0.4082482905
38829,574,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Thu Mar 12 21:33:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,3 million whales were killed by commercial whaling,1,0.4082482905
38829,574,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Thu Mar 12 21:33:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whales,2,0.8164965809
38831,597,".@cphpost With 23 whaling bays, not difficult for tourists to find themselves witness to Faroes Grind #BloodEclipse http://t.co/WnyZMnVxtz",Sun Mar 15 15:05:01 +0000 2015,whaling,,0,0,0.24,0,0,0,0,0,0.97,0.97,,0,0,1,0,0,0,0,0,4,,1,1,,,
38831,597,".@cphpost With 23 whaling bays, not difficult for tourists to find themselves witness to Faroes Grind #BloodEclipse http://t.co/WnyZMnVxtz",Sun Mar 15 15:05:01 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,1
38832,544,RT @SP00KYFUCKER: stop illegal whaling http://t.co/HlzUmmE8h1,Sun Mar 15 18:19:31 +0000 2015,whaling,,0,0,0.98,0,0,0,0,0,0.2,0.98,,0,0,5,0,0,0,0,0,1,,1,3,,,
38832,544,RT @SP00KYFUCKER: stop illegal whaling http://t.co/HlzUmmE8h1,Sun Mar 15 18:19:31 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.6666666667
38832,544,RT @SP00KYFUCKER: stop illegal whaling http://t.co/HlzUmmE8h1,Sun Mar 15 18:19:31 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,stop illegal whaling,2,0.6666666667
38832,544,RT @SP00KYFUCKER: stop illegal whaling http://t.co/HlzUmmE8h1,Sun Mar 15 18:19:31 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,illegal whaling,1,0.3333333333
38833,545,@RoyBlunt Japan expanding controversial whaling program #BoycottJapan http://t.co/2S3Lt5lfBj http://t.co/oMbuHpbGo6,Sun Mar 15 22:41:18 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,4,,,
38833,545,@RoyBlunt Japan expanding controversial whaling program #BoycottJapan http://t.co/2S3Lt5lfBj http://t.co/oMbuHpbGo6,Sun Mar 15 22:41:18 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,4,0.7698003589
38833,545,@RoyBlunt Japan expanding controversial whaling program #BoycottJapan http://t.co/2S3Lt5lfBj http://t.co/oMbuHpbGo6,Sun Mar 15 22:41:18 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling program,1,0.1924500897
38833,545,@RoyBlunt Japan expanding controversial whaling program #BoycottJapan http://t.co/2S3Lt5lfBj http://t.co/oMbuHpbGo6,Sun Mar 15 22:41:18 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#BoycottJapan,1,0.1924500897
38833,545,@RoyBlunt Japan expanding controversial whaling program #BoycottJapan http://t.co/2S3Lt5lfBj http://t.co/oMbuHpbGo6,Sun Mar 15 22:41:18 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan,3,0.5773502692
38835,541,"RT @IrinaGreenVoice: Humans slaughtered nearly 3 MILLION whales in the 20th century...., according to a new study https://t.co/ZyT9HvPMWN h…",Thu Mar 12 17:57:11 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,5,,,
38835,541,"RT @IrinaGreenVoice: Humans slaughtered nearly 3 MILLION whales in the 20th century...., according to a new study https://t.co/ZyT9HvPMWN h…",Thu Mar 12 17:57:11 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,slaughtered nearly 3 MILLION whales,1,0.2672612419
38835,541,"RT @IrinaGreenVoice: Humans slaughtered nearly 3 MILLION whales in the 20th century...., according to a new study https://t.co/ZyT9HvPMWN h…",Thu Mar 12 17:57:11 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,slaughtered,2,0.5345224838
38835,541,"RT @IrinaGreenVoice: Humans slaughtered nearly 3 MILLION whales in the 20th century...., according to a new study https://t.co/ZyT9HvPMWN h…",Thu Mar 12 17:57:11 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Humans slaughtered,1,0.2672612419
38835,541,"RT @IrinaGreenVoice: Humans slaughtered nearly 3 MILLION whales in the 20th century...., according to a new study https://t.co/ZyT9HvPMWN h…",Thu Mar 12 17:57:11 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,MILLION whales,2,0.5345224838
38835,541,"RT @IrinaGreenVoice: Humans slaughtered nearly 3 MILLION whales in the 20th century...., according to a new study https://t.co/ZyT9HvPMWN h…",Thu Mar 12 17:57:11 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whales,2,0.5345224838
38836,542,"""We're whalers on the Moon, we carry a harpoon. But there ain't no whales so we tell tall tales and sing our whaling tune"" #4Holly #Futurama",Mon Mar 16 13:18:10 +0000 2015,whaling,,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,1,5,,,
38836,542,"""We're whalers on the Moon, we carry a harpoon. But there ain't no whales so we tell tall tales and sing our whaling tune"" #4Holly #Futurama",Mon Mar 16 13:18:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,tall tales,1,0.242535625
38836,542,"""We're whalers on the Moon, we carry a harpoon. But there ain't no whales so we tell tall tales and sing our whaling tune"" #4Holly #Futurama",Mon Mar 16 13:18:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.4850712501
38836,542,"""We're whalers on the Moon, we carry a harpoon. But there ain't no whales so we tell tall tales and sing our whaling tune"" #4Holly #Futurama",Mon Mar 16 13:18:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,harpoon_dot_,2,0.4850712501
38836,542,"""We're whalers on the Moon, we carry a harpoon. But there ain't no whales so we tell tall tales and sing our whaling tune"" #4Holly #Futurama",Mon Mar 16 13:18:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whalers,2,0.4850712501
38836,542,"""We're whalers on the Moon, we carry a harpoon. But there ain't no whales so we tell tall tales and sing our whaling tune"" #4Holly #Futurama",Mon Mar 16 13:18:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whales,2,0.4850712501
38837,543,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/sxnxWEYHYY #BloodEclipse,Sat Mar 14 20:15:52 +0000 2015,whaling,,0,0,0.2,0,0,0,0,0,0.98,0.98,,0,0,1,0,0,0,0,0,5,,1,1,,,
38837,543,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/sxnxWEYHYY #BloodEclipse,Sat Mar 14 20:15:52 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,1,1
38838,525,Grim reading: World’s whaling slaughter tallied http://t.co/BgoNPGpZqd #Antarctic #whales @NatureNews @DPCressey,Thu Mar 12 14:49:24 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,1,,,
38838,525,Grim reading: World’s whaling slaughter tallied http://t.co/BgoNPGpZqd #Antarctic #whales @NatureNews @DPCressey,Thu Mar 12 14:49:24 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,5,1
38839,547,".@VisitFaroe With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind #BloodEclipse http://t.co/ReldGC1Xf6",Mon Mar 16 15:31:36 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,2,,,
38839,547,".@VisitFaroe With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind #BloodEclipse http://t.co/ReldGC1Xf6",Mon Mar 16 15:31:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"23 whaling bays,",1,0.242535625
38839,547,".@VisitFaroe With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind #BloodEclipse http://t.co/ReldGC1Xf6",Mon Mar 16 15:31:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,4,0.9701425001
38840,549,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Sun Mar 15 05:09:10 +0000 2015,whaling,,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,1,4,,,
38840,549,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Sun Mar 15 05:09:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"""Southern Ocean Whale Sanctuary""",1,0.377964473
38840,549,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Sun Mar 15 05:09:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"""no hunt zone""",2,0.755928946
38840,549,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Sun Mar 15 05:09:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"Whale Sanctuary""",1,0.377964473
38840,549,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"" ONLY AFTER the IWC whaling moratorium is lifted. #Tweet4Taiji",Sun Mar 15 05:09:10 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,area designated,1,0.377964473
38841,548,Tell our Government to urge Japan to end 'scientific whaling' once and for all. http://t.co/726F0uv8TW via @ifawuk,Mon Mar 09 13:59:02 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,6,0,0,0,0,0,0,,1,5,,,
38841,548,Tell our Government to urge Japan to end 'scientific whaling' once and for all. http://t.co/726F0uv8TW via @ifawuk,Mon Mar 09 13:59:02 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,scientific whaling',1,0.1924500897
38841,548,Tell our Government to urge Japan to end 'scientific whaling' once and for all. http://t.co/726F0uv8TW via @ifawuk,Mon Mar 09 13:59:02 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,urge Japan to end 'scientific whaling',2,0.3849001795
38841,548,Tell our Government to urge Japan to end 'scientific whaling' once and for all. http://t.co/726F0uv8TW via @ifawuk,Mon Mar 09 13:59:02 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan to end 'scientific whaling',3,0.5773502692
38841,548,Tell our Government to urge Japan to end 'scientific whaling' once and for all. http://t.co/726F0uv8TW via @ifawuk,Mon Mar 09 13:59:02 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling',2,0.3849001795
38841,548,Tell our Government to urge Japan to end 'scientific whaling' once and for all. http://t.co/726F0uv8TW via @ifawuk,Mon Mar 09 13:59:02 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan,3,0.5773502692
38842,532,@SenAlexander Japan misused tsunami funds to arm whaling fleet #BoycottJapan http://t.co/jA0aEKJMSF http://t.co/cCNjfhxZ16,Tue Mar 10 23:20:46 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,1,9,,,
38842,532,@SenAlexander Japan misused tsunami funds to arm whaling fleet #BoycottJapan http://t.co/jA0aEKJMSF http://t.co/cCNjfhxZ16,Tue Mar 10 23:20:46 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan misused tsunami funds,1,0.2581988897
38842,532,@SenAlexander Japan misused tsunami funds to arm whaling fleet #BoycottJapan http://t.co/jA0aEKJMSF http://t.co/cCNjfhxZ16,Tue Mar 10 23:20:46 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling fleet,1,0.2581988897
38842,532,@SenAlexander Japan misused tsunami funds to arm whaling fleet #BoycottJapan http://t.co/jA0aEKJMSF http://t.co/cCNjfhxZ16,Tue Mar 10 23:20:46 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,arm whaling fleet,2,0.5163977795
38842,532,@SenAlexander Japan misused tsunami funds to arm whaling fleet #BoycottJapan http://t.co/jA0aEKJMSF http://t.co/cCNjfhxZ16,Tue Mar 10 23:20:46 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,0.2581988897
38842,532,@SenAlexander Japan misused tsunami funds to arm whaling fleet #BoycottJapan http://t.co/jA0aEKJMSF http://t.co/cCNjfhxZ16,Tue Mar 10 23:20:46 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,arm whaling fleet #BoycottJapan,1,0.2581988897
38842,532,@SenAlexander Japan misused tsunami funds to arm whaling fleet #BoycottJapan http://t.co/jA0aEKJMSF http://t.co/cCNjfhxZ16,Tue Mar 10 23:20:46 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan misused,1,0.2581988897
